CHAVE,COD_AFIRMACAO,AFIRMACAO,ARQUETIPO,QTD_ESTRELAS,VALOR_ESCALA,PESO,PONTOS_OBTIDOS,PONTOS_MAXIMOS,PERCETUAL
Resoluto3Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Resoluto,3,12.5,1.0,12.5,100.0,0.125
Cuidativo3Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Cuidativo,3,6.25,1.0,6.25,50.0,0.125
Consultivo3Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Consultivo,3,25.0,1.0,25.0,50.0,0.5
Prescritivo3Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Prescritivo,3,100.0,1.0,100.0,200.0,0.5
Formador3Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Formador,3,3.125,1.0,3.125,200.0,0.015625
Imperativo4Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Imperativo,4,6.25,1.0,6.25,100.0,0.0625
Resoluto4Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Resoluto,4,50.0,1.0,50.0,100.0,0.5
Cuidativo4Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Cuidativo,4,25.0,1.0,25.0,50.0,0.5
Consultivo4Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Consultivo,4,12.5,1.0,12.5,50.0,0.25
Prescritivo4Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Prescritivo,4,3.125,1.0,3.125,200.0,0.015625
Formador4Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Formador,4,100.0,1.0,100.0,200.0,0.5
Imperativo5Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Imperativo,5,6.25,1.5,9.375,100.0,0.09375
Resoluto5Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Resoluto,5,50.0,1.5,75.0,100.0,0.75
Cuidativo5Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Cuidativo,5,25.0,1.5,37.5,50.0,0.75
Consultivo5Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Consultivo,5,12.5,1.5,18.75,50.0,0.375
Prescritivo5Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Prescritivo,5,3.125,1.5,4.6875,200.0,0.0234375
Formador5Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Formador,5,100.0,1.5,150.0,200.0,0.75
Imperativo6Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Imperativo,6,6.25,2.0,12.5,100.0,0.125
Resoluto6Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Resoluto,6,50.0,2.0,100.0,100.0,1.0
Cuidativo6Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Cuidativo,6,25.0,2.0,50.0,50.0,1.0
Consultivo6Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Consultivo,6,12.5,2.0,25.0,50.0,0.5
Prescritivo6Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Prescritivo,6,3.125,2.0,6.25,200.0,0.03125
Formador6Q45,Q45,"45. Quando me interesso por um treinamento, Meu Líder sempre analisa a possibilidade de aprova-lo.",Formador,6,100.0,2.0,200.0,200.0,1.0
Imperativo1Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Imperativo,1,100.0,2.0,200.0,200.0,1.0
Resoluto1Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Resoluto,1,6.25,2.0,12.5,100.0,0.125
Cuidativo1Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Cuidativo,1,12.5,2.0,25.0,50.0,0.5
Consultivo1Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Consultivo,1,25.0,2.0,50.0,50.0,1.0
Prescritivo1Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Prescritivo,1,50.0,2.0,100.0,100.0,1.0
Formador1Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Formador,1,3.125,2.0,6.25,200.0,0.03125
Imperativo2Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Imperativo,2,100.0,1.5,150.0,200.0,0.75
Resoluto2Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Resoluto,2,6.25,1.5,9.375,100.0,0.09375
Cuidativo2Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Cuidativo,2,12.5,1.5,18.75,50.0,0.375
Consultivo2Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Consultivo,2,25.0,1.5,37.5,50.0,0.75
Prescritivo2Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Prescritivo,2,50.0,1.5,75.0,100.0,0.75
Formador2Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Formador,2,3.125,1.5,4.6875,200.0,0.0234375
Imperativo3Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Imperativo,3,100.0,1.0,100.0,200.0,0.5
Resoluto3Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Resoluto,3,6.25,1.0,6.25,100.0,0.0625
Cuidativo3Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Cuidativo,3,12.5,1.0,12.5,50.0,0.25
Consultivo3Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Consultivo,3,25.0,1.0,25.0,50.0,0.5
Prescritivo3Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Prescritivo,3,50.0,1.0,50.0,100.0,0.5
Formador3Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Formador,3,3.125,1.0,3.125,200.0,0.015625
Imperativo4Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Imperativo,4,3.125,1.0,3.125,200.0,0.015625
Resoluto4Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Resoluto,4,50.0,1.0,50.0,100.0,0.5
Cuidativo4Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Cuidativo,4,25.0,1.0,25.0,50.0,0.5
Consultivo4Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Consultivo,4,12.5,1.0,12.5,50.0,0.25
Prescritivo4Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Prescritivo,4,6.25,1.0,6.25,100.0,0.0625
Formador4Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Formador,4,100.0,1.0,100.0,200.0,0.5
Imperativo5Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Imperativo,5,3.125,1.5,4.6875,200.0,0.0234375
Resoluto5Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Resoluto,5,50.0,1.5,75.0,100.0,0.75
Cuidativo5Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Cuidativo,5,25.0,1.5,37.5,50.0,0.75
Consultivo5Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Consultivo,5,12.5,1.5,18.75,50.0,0.375
Prescritivo5Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Prescritivo,5,6.25,1.5,9.375,100.0,0.09375
Formador5Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Formador,5,100.0,1.5,150.0,200.0,0.75
Imperativo6Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Imperativo,6,3.125,2.0,6.25,200.0,0.03125
Resoluto6Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Resoluto,6,50.0,2.0,100.0,100.0,1.0
Cuidativo6Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Cuidativo,6,25.0,2.0,50.0,50.0,1.0
Consultivo6Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Consultivo,6,12.5,2.0,25.0,50.0,0.5
Prescritivo6Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Prescritivo,6,6.25,2.0,12.5,100.0,0.125
Formador6Q46,Q46,46. Meu Líder explica a solução de um problema quantas vezes for necessário para o meu aprendizado,Formador,6,100.0,2.0,200.0,200.0,1.0
Imperativo1Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Imperativo,1,50.0,2.0,100.0,100.0,1.0
Resoluto1Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Resoluto,1,6.25,2.0,12.5,100.0,0.125
Cuidativo1Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Cuidativo,1,12.5,2.0,25.0,50.0,0.5
Consultivo1Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Consultivo,1,25.0,2.0,50.0,50.0,1.0
Prescritivo1Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Prescritivo,1,100.0,2.0,200.0,200.0,1.0
Formador1Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Formador,1,3.125,2.0,6.25,200.0,0.03125
Imperativo2Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Imperativo,2,50.0,1.5,75.0,100.0,0.75
Resoluto2Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Resoluto,2,6.25,1.5,9.375,100.0,0.09375
Cuidativo2Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Cuidativo,2,12.5,1.5,18.75,50.0,0.375
Consultivo2Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Consultivo,2,25.0,1.5,37.5,50.0,0.75
Prescritivo2Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Prescritivo,2,100.0,1.5,150.0,200.0,0.75
Formador2Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Formador,2,3.125,1.5,4.6875,200.0,0.0234375
Imperativo3Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Imperativo,3,50.0,1.0,50.0,100.0,0.5
Resoluto3Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Resoluto,3,6.25,1.0,6.25,100.0,0.0625
Cuidativo3Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Cuidativo,3,12.5,1.0,12.5,50.0,0.25
Consultivo3Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Consultivo,3,25.0,1.0,25.0,50.0,0.5
Prescritivo3Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Prescritivo,3,100.0,1.0,100.0,200.0,0.5
Formador3Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Formador,3,3.125,1.0,3.125,200.0,0.015625
Imperativo4Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Imperativo,4,6.25,1.0,6.25,100.0,0.0625
Resoluto4Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Resoluto,4,50.0,1.0,50.0,100.0,0.5
Cuidativo4Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Cuidativo,4,25.0,1.0,25.0,50.0,0.5
Consultivo4Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Consultivo,4,12.5,1.0,12.5,50.0,0.25
Prescritivo4Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Prescritivo,4,3.125,1.0,3.125,200.0,0.015625
Formador4Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Formador,4,100.0,1.0,100.0,200.0,0.5
Imperativo5Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Imperativo,5,6.25,1.5,9.375,100.0,0.09375
Resoluto5Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Resoluto,5,50.0,1.5,75.0,100.0,0.75
Cuidativo5Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Cuidativo,5,25.0,1.5,37.5,50.0,0.75
Consultivo5Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Consultivo,5,12.5,1.5,18.75,50.0,0.375
Prescritivo5Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Prescritivo,5,3.125,1.5,4.6875,200.0,0.0234375
Formador5Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Formador,5,100.0,1.5,150.0,200.0,0.75
Imperativo6Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Imperativo,6,6.25,2.0,12.5,100.0,0.125
Resoluto6Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Resoluto,6,50.0,2.0,100.0,100.0,1.0
Cuidativo6Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Cuidativo,6,25.0,2.0,50.0,50.0,1.0
Consultivo6Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Consultivo,6,12.5,2.0,25.0,50.0,0.5
Prescritivo6Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Prescritivo,6,3.125,2.0,6.25,200.0,0.03125
Formador6Q47,Q47,"47. Em períodos de baixa demanda, Meu Líder investe tempo em nos capacitar tecnicamente.",Formador,6,100.0,2.0,200.0,200.0,1.0
Imperativo1Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Imperativo,1,100.0,2.0,200.0,200.0,1.0
Resoluto1Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Resoluto,1,6.25,2.0,12.5,100.0,0.125
Cuidativo1Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Cuidativo,1,3.125,2.0,6.25,200.0,0.03125
Consultivo1Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Consultivo,1,12.5,2.0,25.0,25.0,1.0
Prescritivo1Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Prescritivo,1,50.0,2.0,100.0,100.0,1.0
Formador1Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Formador,1,25.0,2.0,50.0,50.0,1.0
Imperativo2Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Imperativo,2,100.0,1.5,150.0,200.0,0.75
Resoluto2Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Resoluto,2,6.25,1.5,9.375,100.0,0.09375
Cuidativo2Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Cuidativo,2,3.125,1.5,4.6875,200.0,0.0234375
Consultivo2Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Consultivo,2,12.5,1.5,18.75,25.0,0.75
Prescritivo2Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Prescritivo,2,50.0,1.5,75.0,100.0,0.75
Formador2Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Formador,2,25.0,1.5,37.5,50.0,0.75
Imperativo3Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Imperativo,3,100.0,1.0,100.0,200.0,0.5
Resoluto3Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Resoluto,3,6.25,1.0,6.25,100.0,0.0625
Cuidativo3Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Cuidativo,3,3.125,1.0,3.125,200.0,0.015625
Consultivo3Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Consultivo,3,12.5,1.0,12.5,25.0,0.5
Prescritivo3Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Prescritivo,3,50.0,1.0,50.0,100.0,0.5
Formador3Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Formador,3,25.0,1.0,25.0,50.0,0.5
Imperativo4Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Imperativo,4,3.125,1.0,3.125,200.0,0.015625
Resoluto4Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Resoluto,4,50.0,1.0,50.0,100.0,0.5
Cuidativo4Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Cuidativo,4,100.0,1.0,100.0,200.0,0.5
Consultivo4Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Consultivo,4,12.5,1.0,12.5,25.0,0.5
Prescritivo4Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Prescritivo,4,6.25,1.0,6.25,100.0,0.0625
Formador4Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Formador,4,25.0,1.0,25.0,50.0,0.5
Imperativo5Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Imperativo,5,3.125,1.5,4.6875,200.0,0.0234375
Resoluto5Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Resoluto,5,50.0,1.5,75.0,100.0,0.75
Cuidativo5Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Cuidativo,5,100.0,1.5,150.0,200.0,0.75
Consultivo5Q48,Q48,"48. Meu Líder procura entender o momento de cada um, para obter o melhor resultado possível naquele momento.",Consultivo,5,12.5,1.5,18.75,25.0,0.75
